start_p10,hh_id,tratamiento_control,tratamiento_control.x,city,pledge,edad_hh,mujer_hh,escolaridad_hh,edad,edad_sq,afro,mujeres_1,educacionninguno,educacionprimaria_o_menos,educacionsecundaria_completa,educacionsecundaria_incompleta,educaciontecnica_teconologica,educacionuniversidad,educacionprimaria_o_menos_ninguno,hh_size,nino_0_a_5,nino_0_a_6,nino_13_a_17,nino_7_a_12,nino_18_a_24,nino_25_a_40,nino_41_a_65,nino_66,nino,nino_0_a_14,joven_15_a_24,adulto_25_59,adulto_mayor_60,adulto,adulto_mayor_65,adulto_mayor,hijos,padres,otros,moda_cmh_p9,construccion,poblacion_edad_trabajar_1,poblacion_edad_trabajar_juvenil_1,desempleo_1,desempleo_juvenil_1,participacion_laboral_1,participacion_laboral_juvenil_1,empleado_con_contrato_formal_1,empleado_con_seguridad_social_1,empleado_insatisfecho_laboralmente_1,empleado_con_sub_empleado_1_1,empleado_con_ingreso_menor_salario_minimo_1,empleado_canales_busqueda_formales_1,asalariados_1,n,empleados_1,desempleo_dummy,construccion_dummy,piso_tierra,piso_mejor,cocina_prov,bano_bald,bano_todas,satisfaccion_hh,n_rooms,n_bedrooms,n_baths,n_living,sspp,percepcion_agua,cocina_mejor,modd_ig_p4,modd_ig_p48,modd_ig_p49,modd_ig_p56,pobreza_modera_y_extrema_sisben,fuente_informal,ing,ing_insuf,gast,ingr_alimento,gast_sal,deuda,valor_deuda,fuente_ingreso,porct_ingreso_fuente,financiacion_deuda,precio_venta,ingreso_futuro,total_ahorro,meses_ahorro,cuenta_ahorro,tratamiento_control.y,start_p10.y,visita_medico,diarrea,vomito,fiebre,irritaciones,i_health_perc,i_health_perc_sum,edad_0_a_6,edad_7_a_12,edad_13_a_17,edad_15_a_18,edad_18_a_24,edad_25_a_40,edad_41_a_65,edad_66,visita_medico_edad_0_a_6,visita_medico_edad_7_a_12,visita_medico_edad_13_a_17,visita_medico_edad_15_a_18,visita_medico_edad_18_a_24,visita_medico_edad_25_a_40,visita_medico_edad_41_a_65,visita_medico_edad_66,diarrea_edad_0_a_6,diarrea_edad_7_a_12,diarrea_edad_13_a_17,diarrea_edad_15_a_18,diarrea_edad_18_a_24,diarrea_edad_25_a_40,diarrea_edad_41_a_65,diarrea_edad_66,vomito_edad_0_a_6,vomito_edad_7_a_12,vomito_edad_13_a_17,vomito_edad_15_a_18,vomito_edad_18_a_24,vomito_edad_25_a_40,vomito_edad_41_a_65,vomito_edad_66,fiebre_edad_0_a_6,fiebre_edad_7_a_12,fiebre_edad_13_a_17,fiebre_edad_15_a_18,fiebre_edad_18_a_24,fiebre_edad_25_a_40,fiebre_edad_41_a_65,fiebre_edad_66,irritaciones_edad_0_a_6,irritaciones_edad_7_a_12,irritaciones_edad_13_a_17,irritaciones_edad_15_a_18,irritaciones_edad_18_a_24,irritaciones_edad_25_a_40,irritaciones_edad_41_a_65,irritaciones_edad_66,i_health_perc_edad_0_a_6,i_health_perc_edad_7_a_12,i_health_perc_edad_13_a_17,i_health_perc_edad_15_a_18,i_health_perc_edad_18_a_24,i_health_perc_edad_25_a_40,i_health_perc_edad_41_a_65,i_health_perc_edad_66,i_health_perc_sum_edad_0_a_6,i_health_perc_sum_edad_7_a_12,i_health_perc_sum_edad_13_a_17,i_health_perc_sum_edad_15_a_18,i_health_perc_sum_edad_18_a_24,i_health_perc_sum_edad_25_a_40,i_health_perc_sum_edad_41_a_65,i_health_perc_sum_edad_66,i_healh,i_healh_edad_0_a_6,i_healh_edad_7_a_12,i_healh_edad_13_a_17,i_healh_edad_15_a_18,i_healh_edad_18_a_24,i_healh_edad_25_a_40,i_healh_edad_41_a_65,i_healh_edad_66,moda_cmh_p12,seguridad_barrio,instituciones_gobierno,instituciones_empresas_serv_pub,instituciones_policia,instituciones_jac,instituciones_asociaciones_locales,instituciones_iglesias,imagen_privados,privadas_bienestar,satisfecho_barrio,relacion_vecinos,satisfaccion,animo,nervioso,moral_baja,calmado,feliz,vitalidad,satisfecho,cosas_bien,no_controlar_cosas,seguridad,dificultades,energia,agotado,cansado,reducir_trabajo,baja_productividad,trabajo_sin_cuidado,i_vitalidad,i_rol_emocional,i_salud_mental,i_animo,i_satisfaccion,i_extra,i_mental,moda_cmh_p7,modg_ef_p2,modg_ef_p3,modg_ef_p4,modg_ef_p5,modg_ef_p6,modg_ef_p7,modg_ef_p25,modg_ef_p26,modg_ef_p27,modg_ef_p28,modg_ef_p29,modg_ef_p30,modg_ef_p8,modg_ef_p9,modg_ef_p10,modg_ef_p11,modg_ef_p12,modg_ef_p13,modg_ef_p14,modg_ef_p15,modg_ef_p16,modg_ef_p17,escucha,aceptacion,satisfaccion_comportamiento,mejorar_tristeza,saber_problemas,apoyo,i_ambiente_familiar,economic_empowerment_index,family_functionality,family_violence_index_C,family_responsiveness_index_C,family_functionality_index_c,family_functionality_index,oficios_frecuente,oficios_mejoramiento_frecuente,trabajo_frecuente,n_oficios,n_trabajo,oficio_first,oficio_second,oficio_third,horas_oficios,horas_trabajo,oficio_first_dummy,oficio_second_dummy,oficio_third_dummy,n_per_room,venta,area,arriendo,Interv_category,pisos_demoliciones,baño_revoque,baño_griferia_ducha,baño_enchapes,cocina_revoque,cocina_pozuelo_griferia,cocina_enchape,necesidad_cocina,necesidad_cocina_d,necesidad_cocina_n,necesidad_banio,necesidad_banio_d,necesidad_banio_n,necesidad_piso,necesidad_piso_d,necesidad_piso_n,Interv_bath,Interv_kitchen,Interv_floor,Interv_budget_floor,Interv_budget_bath,Interv_budget_kitchen,Interv_budget_subtotal,Interv_budget_total,Interv_n,Interv_bath_floor,Interv_kitchen_floor,Interv_bath_kitchen,Interv_all,Interv_bath_type,Interv_kitchen_type,Interv_floor_type,Interv_budget_subtotal_est,Interv_budget_needs_subtotal_est,MUNICIPIO,BARRIO,lon,lat,altitude,slope_5,slope_25,slope_50,slope_ang_5,slope_ang_25,slope_ang_50,dist_hospital,dist_policia,dist_transporte_publico,dist_universidad,dist_colegio,parent_key,Interv_subj_bath,Interv_subj_kitchen,Interv_subj_floor,Interv_subj_n,Interv_subj_bath_floor,Interv_subj_kitchen_floor,Interv_subj_bath_kitchen,Interv_subj_all,interv_coincidencia_subj_obj_floor,interv_coincidencia_subj_obj_bath,interv_coincidencia_subj_obj_kitchen
1000193972,uuid:d5e70289-34b9-4123-93d6-4bae5cba87df,0,0,Medellín,1,23,0,secundaria_completa,23,529,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,FALSE,FALSE,0,0,1,0,1,5,4,2,1,1,NA,4,0,3,1,NA,NA,1,NA,1,0,3,1,1,0,NA,1,100,NA,40000000,3,1,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,3,2,2,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,1,0.25,1,0.75,1,1,0.8529411764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,0,NA,FALSE,TRUE,FALSE,0.25,5967500,36,350000,2,NO NECESITA INTERVENCION,INTERVENCION TOTAL,INTERVENCION TOTAL,INTERVENCION TOTAL,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,0,0,0,2,1,6,0,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,INTERVENCION TOTAL,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,4.5368189051225505,4.5368189051225505,MEDELLIN,EL POPULAR,-75.5470533,6.2964001,1688,-0,-0,0.36,-0,-0,19.798876354524932,0.013452437837020104,0.004474752234435283,0.0013013804058133157,0.017250924983554985,0.008723342766438892,uuid:d5e70289-34b9-4123-93d6-4bae5cba87df,1,1,0,2,0,0,0,0,TRUE,TRUE,FALSE
1000292440,uuid:9332f42d-7b75-4820-a4be-e776161eb431,0,0,Medellín,1,21,0,secundaria_incompleta,21,611.6666666666666,0,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,3,1,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,0,0,0,0.3333333333333333,0.6666666666666666,63,0.5,2,1,0,0,1,1,0.5,0.5,0,0,0,0,0.5,3,2,FALSE,TRUE,0,1,0,1,1,4,2,0,1,1,NA,4,0,1,1,NA,1,0,1,2,0,6,3,0,1,8,1,60,1,35000000,5,1,NA,1,0,NA,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,2,3,3.5,2.5,4.5,4.5,4.5,4.5,4,4.5,3.5,4.5,3.5,5,4,3,3,2,2,2,0.625,0.25,0.875,0.375,0.875,0.78125,0.6544117647058824,1.3333333333333333,4,4,4,4,4,4,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,1,0.20833333333333334,64,1,1,1,4,0,0,1,0,1,0,0,0,NA,47,FALSE,FALSE,FALSE,1.5,5967500,21,350000,2,INTERVENCION PARCIAL,INTERVENCION PARCIAL,INTERVENCION TOTAL,INTERVENCION TOTAL,NO NECESITA INTERVENCION,INTERVENCION TOTAL,INTERVENCION TOTAL,2,1,4,2,1,5,1,1,1,1,1,1,NA,NA,NA,NA,NA,3,1,1,1,1,INTERVENCION PARCIAL,INTERVENCION PARCIAL,INTERVENCION PARCIAL,8.10087935668383,8.10087935668383,MEDELLIN,EL POPULAR,-75.546905,6.299680599999999,1658,-0,-0,0.12,-0,-0,6.84277341263094,0.010276351425990652,0.005836895445658619,0.0042782354305315635,0.014457561925333217,0.005873258635756181,uuid:9332f42d-7b75-4820-a4be-e776161eb431,0,0,0,0,0,0,1,0,FALSE,FALSE,FALSE
1000438461,uuid:ea91f40e-894a-491e-8aec-2ff13ec693c5,0,0,Medellín,1,50,1,secundaria_incompleta,36.4,1452,1,0.2,0,0,0.2,0.6,0.2,0,0,5,0,0,0,0,0.2,0.4,0.4,0,0,0,0.2,0.8,0,1,0,0,0.6,0.4,0,182,0.3333333333333333,5,2,0,0,0.6,1,0.6666666666666666,1,0,0,0,0.6666666666666666,0.6666666666666666,5,3,FALSE,TRUE,0,1,0,0,1,NA,4,2,1,1,NA,3,0,2,8,12,NA,0.6,NA,1,0,4,1,1,0,NA,2,60,NA,45000000,4,8,12,NA,0,NA,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.4,0,NA,0,0,0,0,0,0.2,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,3,2,4,5,3,5,5,5,5,5,5,4,5,4,5,5,3,3,2,2,2,0.75,0.25,1,0.5,1,0.875,0.75,1.2,3,3,3,4,3,3,1,1,1,1,1,1,4,3,4,4,4,4,4,3,4,4,4,4,4,5,4,4,0.7916666666666666,0.25,57,0.9583333333333334,0.7916666666666666,0.9375,4,0.6,0.6,0.6,0.2,0.6,0.2,0.2,0.2,47,127,TRUE,TRUE,TRUE,1.25,11082500,30,650000,No aplica,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,4.935070858473307,4.935070858473307,MEDELLIN,EL POPULAR,-75.5485771,6.2979124,1634,-0,-0,0.18,-0,-0,10.203973721731684,0.011758070653251854,0.006341252078864131,0.002414909475401982,0.015238193998428125,0.006816655803528161,uuid:ea91f40e-894a-491e-8aec-2ff13ec693c5,1,0,0,1,0,0,0,0,TRUE,FALSE,TRUE
1000536137,uuid:d545f342-6203-4358-bade-35bbfddff960,1,1,Medellín,3,31,1,tecnica_teconologica,19.46153846153846,476.2307692307692,0.7692307692307693,0.7692307692307693,0,0.38461538461538464,0.07692307692307693,0.46153846153846156,0.07692307692307693,0,0.38461538461538464,13,0,0,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.38461538461538464,0,0,0.5384615384615384,0.46153846153846156,0.15384615384615385,0.38461538461538464,0,0.46153846153846156,0,0,0.5384615384615384,0.07692307692307693,0.38461538461538464,253,0.3333333333333333,7,4,0,0,0.42857142857142855,0.5,0,1,0.3333333333333333,0,0.6666666666666666,0,0,13,3,FALSE,TRUE,0,1,0,0,1,2,3,2,1,1,NA,3,0,1,1,NA,NA,0,NA,4,0,5,4,1,0,NA,2,70,NA,60000000,5,1,NA,NA,1,NA,0,0,0,0,0,0,0,0,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.38461538461538464,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,5,4,3,2.5,2.5,5,4,4,3,2.5,2,3.5,4,4.5,3.5,2.5,3,3,1.5,1.5,1.5,0.4375,0.125,0.75,0.375,0.25,0.71875,0.5073529411764706,1.7692307692307692,4,0,3,0,3,3,1,1,1,1,1,1,0,1,0,0,0,2,4,4,4,4,5,1,4,1,4,4,0.5416666666666666,0.25,32,0.125,0.5416666666666666,1,2,0.375,0.375,0.375,0.375,0.25,0.375,0,0,127,40,TRUE,FALSE,FALSE,4.333333333333333,7672500,80,450000,2,INTERVENCION PARCIAL,INTERVENCION TOTAL,INTERVENCION TOTAL,INTERVENCION PARCIAL,INTERVENCION PARCIAL,INTERVENCION TOTAL,INTERVENCION TOTAL,2,1,5,2,1,5,1,1,1,1,1,0,NA,NA,NA,NA,NA,2,0,0,1,0,INTERVENCION TOTAL,INTERVENCION PARCIAL,INTERVENCION PARCIAL,6.45277342529966,7.770052998187334,MEDELLIN,LA SIERRA,-75.5257802,6.2342535,1890,-0,1.56,0.78,-0,57.33908727832619,37.95423087513252,0.033107428343216956,0.014455180639239867,0.0030001879261127603,0.02840212879209996,0.0066217620597495384,uuid:d545f342-6203-4358-bade-35bbfddff960,1,0,0,1,0,0,1,0,TRUE,TRUE,FALSE
1000538215,uuid:2d6aa561-5eca-40c7-b0a5-7565ebc426d7,1,1,Medellín,3,29,1,tecnica_teconologica,14.75,347.25,0,0.75,0.25,0.25,0,0,0.5,0,0.5,4,1,0.25,0,0.25,0.25,0.25,0,0,0.5,0.5,0.25,0.25,0,0.5,0,0,0.5,0.25,0.25,59,NA,2,1,1,1,0.5,1,NA,NA,NA,NA,NA,NA,NA,4,0,TRUE,NA,0,1,0,0,1,3,5,2,1,1,NA,3,0,1,1,NA,NA,0,NA,3,0,4,3,1,0,NA,3,100,NA,80000000,5,1,NA,NA,1,NA,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,2,3,3,3,2.5,2.5,3,4,3.5,4,3,3,2.5,3.5,3,3.5,2.5,3.5,1.5,1,1.5,0.59375,0.08333333333333333,0.5625,0.375,0.5,0.5,0.45588235294117646,1.75,3,3,3,3,3,3,1,1,1,0,0,1,3,3,4,4,4,4,2,2,2,2,4,4,4,4,4,4,0.75,0.16666666666666666,48,0.9166666666666666,0.75,0.5,3,1,1,0,0.5,0,1,0,0,0,NA,TRUE,FALSE,FALSE,0.8,8525000,50,500000,2,NO NECESITA INTERVENCION,INTERVENCION TOTAL,INTERVENCION TOTAL,INTERVENCION PARCIAL,INTERVENCION PARCIAL,NO NECESITA INTERVENCION,INTERVENCION TOTAL,2,1,3,2,1,5,0,0,0,1,1,0,NA,NA,NA,NA,NA,2,0,0,1,0,INTERVENCION TOTAL,INTERVENCION PARCIAL,NO NECESITA INTERVENCION,5.327351826787537,5.327351826787537,MEDELLIN,SOL DE ORIENTE,-75.5490597,6.24134521,1574,-0,0.2,0.34,-0,11.309932474020215,18.778033222445544,0.008201080121803532,0.005443483708123987,0.009960900123372498,0.005865317213887101,0.00817353077639637,uuid:2d6aa561-5eca-40c7-b0a5-7565ebc426d7,1,0,0,1,0,0,1,0,TRUE,TRUE,FALSE
1000638664,uuid:f5d4611c-1137-4241-8580-ea57c06efc9c,1,1,Medellín,3,27,1,secundaria_completa,14.333333333333334,288.3333333333333,0,0.6666666666666666,0,0.6666666666666666,0.3333333333333333,0,0,0,0.6666666666666666,3,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0,0.3333333333333333,0,0.3333333333333333,0,0,0.6666666666666666,0.3333333333333333,0,43,0,1,1,0,0,1,1,1,1,0,0,0,1,1,3,1,FALSE,FALSE,0,1,0,0,1,5,2,0,1,1,NA,3,0,2,6,1,NA,0,NA,2,0,5,2,1,0,NA,1,100,NA,10000000,4,6,1,NA,1,NA,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,1,1,2,3,3,5,5,3,3,4,3,4,4,2,3,4,5,5,3,3,1,1,1,0.6875,0,0.5625,1,0.75,0.625,0.5441176470588235,1.6666666666666667,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.75,0.25,58,1,0.75,1,4,1,1,1,0,1,0,1,0,NA,0,FALSE,TRUE,FALSE,1.5,5115000,20,300000,2,NO NECESITA INTERVENCION,INTERVENCION TOTAL,NO NECESITA INTERVENCION,INTERVENCION PARCIAL,INTERVENCION PARCIAL,INTERVENCION TOTAL,INTERVENCION TOTAL,2,1,5,2,1,3,0,0,0,1,1,0,NA,NA,NA,NA,NA,2,0,0,1,0,INTERVENCION PARCIAL,INTERVENCION PARCIAL,NO NECESITA INTERVENCION,5.8990123548895275,5.8990123548895275,MEDELLIN,SOL DE ORIENTE,-75.5410328,6.2431882,1729,-0,0.76,0.38,-0,37.23483398157467,20.80679101271123,0.015997465176760782,0.008232768726182556,0.004591045023524056,0.010754940393886374,0.0031628334393443056,uuid:f5d4611c-1137-4241-8580-ea57c06efc9c,1,0,0,1,0,0,1,0,TRUE,TRUE,FALSE
1000643548,uuid:68d0dce8-884c-42f0-98d8-c350686597e7,1,1,Medellín,2,23,1,tecnica_teconologica,15.5,296.5,0,1,0,0.5,0,0,0.5,0,0.5,2,0,0,0,0.5,0.5,0,0,0,0.5,0.5,0.5,0,0,0.5,0,0,0.5,0.5,0,31,0,1,1,0,0,1,1,0,1,0,0,0,0,0,2,1,FALSE,FALSE,0,1,0,0,1,4,2,1,1,1,NA,4,0,1,1,NA,NA,1,NA,2,0,3,2,1,0,NA,1,100,NA,30000000,5,1,NA,NA,1,NA,1,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,NA,0.5,0,0,0.5,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,3,3,2,2,4,2,5,5,5,5,5,4,3,3,3,5,5,3,5,2,2,1,0.875,0.16666666666666666,1,0.25,0.75,0.625,0.6764705882352942,2,4,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,3,3,3,3,5,4,4,4,4,4,0.7916666666666666,0.25,55,1,0.7916666666666666,0.75,4,1,1,1,0,0,0,0,1,NA,NA,FALSE,FALSE,TRUE,1,4262500,20,250000,2,NO NECESITA INTERVENCION,INTERVENCION TOTAL,INTERVENCION TOTAL,INTERVENCION PARCIAL,INTERVENCION PARCIAL,NO NECESITA INTERVENCION,INTERVENCION PARCIAL,1,1,2,2,1,5,0,0,0,1,1,0,NA,NA,NA,NA,NA,2,0,0,1,0,INTERVENCION TOTAL,INTERVENCION PARCIAL,NO NECESITA INTERVENCION,4.792873983363987,4.792873983363987,MEDELLIN,PINARES DEL ORIENTE,-75.5395515,6.24354745,1773,-0,0.64,0.32,-0,32.61924307119283,17.744671625056935,0.014143798517079443,0.009081160063135394,0.004520470960099303,0.011909074509618566,0.0038975182868541546,uuid:68d0dce8-884c-42f0-98d8-c350686597e7,1,0,0,1,0,0,1,0,TRUE,TRUE,FALSE
1000871711,uuid:b4bf8329-dba3-4c83-8973-b9df082f7de1,1,1,Medellín,3,21,1,secundaria_incompleta,9.666666666666666,158.33333333333334,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0.6666666666666666,3,2,0.6666666666666666,0,0,0.3333333333333333,0,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,0,0.3333333333333333,0,0,0.6666666666666666,0.3333333333333333,0,29,0,1,1,0,0,1,1,0,1,0,0,0,0,0,3,1,FALSE,FALSE,1,0,0,NA,NA,3,1,0,0,0,NA,2,0,1,1,NA,NA,0,NA,4,0,3,5,1,0,NA,1,100,NA,20000000,5,1,NA,NA,1,NA,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,2,2,3,3,5,5,5,5,5,5,4,5,4,5,5,3,5,2,2,2,0.875,0.25,1,0.5,1,0.875,0.7794117647058824,1.6666666666666667,3,3,3,3,3,3,1,1,1,0,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.75,0.20833333333333334,58,1,0.75,1,4,1,1,1,1,0,1,0,0,40,NA,TRUE,FALSE,FALSE,3,3410000,21,200000,3,NO NECESITA INTERVENCION,INTERVENCION TOTAL,INTERVENCION TOTAL,INTERVENCION PARCIAL,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,0,0,0,2,1,5,0,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,INTERVENCION TOTAL,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,4.631753462669244,4.631753462669244,MEDELLIN,PACIFICO,-75.5380402,6.24914105,1905,0.8,0.16,0.46,38.659808254090095,9.090276920822323,24.702430227771313,0.02021152245552143,0.010540982488142715,0.0028664140482866814,0.028843491639693655,0.009012006841345054,uuid:b4bf8329-dba3-4c83-8973-b9df082f7de1,NA,0,1,NA,NA,0,0,0,FALSE,NA,TRUE
1001033236,uuid:188224e8-13f3-4463-988a-44a17f770372,0,0,Medellín,1,24,1,primaria_o_menos,33,1791,0,1,0.3333333333333333,0.6666666666666666,0,0,0,0,1,3,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,0.6666666666666666,0,99,0,2,1,0,0,0.5,1,0,1,1,1,1,0,1,3,1,FALSE,FALSE,0,0,0,1,1,2,3,1,1,1,NA,3,0,2,1,NA,NA,1,NA,3,0,4,3,1,0,NA,1,100,NA,50000000,4,1,NA,NA,0,NA,0,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,1,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,3,5,4,3,2,2,1,2,1,1,1,4,3,3,3,3,1,1,1,1,1,2,0,0.08333333333333333,0.0625,0.25,0.75,0.5,0.20588235294117646,2,3,3,3,1,0,0,0,0,1,1,0,0,4,2,2,2,2,4,3,1,0,0,4,4,4,2,1,1,0.4166666666666667,0.08333333333333333,30,0.6666666666666666,0.4166666666666667,0.25,2,1,1,0.5,0,0.5,1,0,0,NA,48,TRUE,FALSE,FALSE,1,7672500,40,450000,No aplica,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,NO NECESITA INTERVENCION,4.717957640779291,4.717957640779291,MEDELLIN,EL POPULAR,-75.5496266,6.2962615,1628,-0,-0,0.28,-0,-0,15.642246457208728,0.013378271519968928,0.007015690163166894,0.0017318088853984165,0.016414009044749704,0.008287570115666965,uuid:188224e8-13f3-4463-988a-44a17f770372,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE
